inventorynumber;wikidataitem;creator;title;image;url;height;width;mime
KMS4784;Q20267240;[[wikidata:Q12305423]];Fields. Spring;;https://collection.smk.dk/#/en/detail/KMS4784;;;
KMS788;Q20435833;[[wikidata:Q12305207]];Jomfru Maria med det sovende Jesusbarn i et landskab;https://commons.wikimedia.org/wiki/Special:FilePath/Carl Christian Seydewitz - Jomfru Maria med det sovende Jesusbarn i et landskab - KMS788 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS788;768;612;image/jpeg
KMS8113;Q20441145;[[wikidata:Q12300872]];Untitled;;https://collection.smk.dk/#/en/detail/KMS8113;;;
KMS673;Q20422048;[[wikidata:Q3603776]];Mountainous Landscape with a Monastery;https://commons.wikimedia.org/wiki/Special:FilePath/Abraham Genoels - Mountainous Landscape with a Monastery - KMS673 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS673;710;768;image/jpeg
KMS1718;Q20537879;[[wikidata:Q2761358]];Parken ved Nysø. Til venstre Thorvaldsens atelier;https://commons.wikimedia.org/wiki/Special:FilePath/P.C. Skovgaard - Parken ved Nysø. Til venstre Thorvaldsens atelier - KMS1718 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1718;516;768;image/jpeg
KMS3985;Q20528188;[[wikidata:Q649390]];Dameportræt;https://commons.wikimedia.org/wiki/Special:FilePath/C.G. Pilo - Dameportræt - KMS3985 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3985;1593;1300;image/jpeg
KMSr61;Q20268368;[[wikidata:Q151152]];The Guitar Player;;https://collection.smk.dk/#/en/detail/KMSr61;;;
KKSgb4034;Q27094618;[[wikidata:Q363823]];The Guitar Player;https://commons.wikimedia.org/wiki/Special:FilePath/Udenfor Tallotteri-Kollektionen. 1808.jpg;http://www.smk.dk/udforsk-kunsten/soeg-i-smk/#/detail/KKSgb4034;2019;2564;image/jpeg
KMS1347;Q20267979;[[wikidata:Q358399]];Fra Ludvig Holbergs "Den Stundesløse", I akt, 6. scene;https://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm Marstrand - Fra Ludvig Holbergs "Den Stundesløse", I akt, 6. scene - KMS1347 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1347;628;768;image/jpeg
KMS1878;Q20380178;[[wikidata:Q722323]];Flowers in a Bowl;https://commons.wikimedia.org/wiki/Special:FilePath/Elias van den Broeck - Flowers in a Bowl - KMS1878 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1878;1362;1200;image/jpeg
KMS1359;Q20389281;[[wikidata:Q1393242]];En vej i Dyrehaven. Efterår;https://commons.wikimedia.org/wiki/Special:FilePath/Theodor Philipsen - En vej i Dyrehaven. Efterår - KMS1359 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1359;8722;13086;image/jpeg
KMSsp869;Q20270367;[[wikidata:Q581361]];En aldrende maler;https://commons.wikimedia.org/wiki/Special:FilePath/Jens Juel - En aldrende maler - KMSsp869 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp869;768;665;image/jpeg
KMS6645;Q20354535;[[wikidata:Q7330047]];Sidenius' grotte I;;https://collection.smk.dk/#/en/detail/KMS6645;;;
KMS7827;Q20540857;[[wikidata:Q392816]];Untitled. (Spring);;https://collection.smk.dk/#/en/detail/KMS7827;;;
KMS1916;Q20355420;None;Flora og Cupido;;https://collection.smk.dk/#/en/detail/KMS1916;;;
KMS3634;Q20268144;[[wikidata:Q581361]];Portrait of Anna Elisabeth Battier, née Storp;https://commons.wikimedia.org/wiki/Special:FilePath/Jens Juel - Portrait of Anna Elisabeth Battier, née Storp - KMS3634 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3634;559;449;image/jpeg
KMS439;Q20355045;[[wikidata:Q1732736]];Valpladsen ved Marathon, i baggrunden Euboea med bjerget Oche;https://commons.wikimedia.org/wiki/Special:FilePath/Charles Ross - Valpladsen ved Marathon, i baggrunden Euboea med bjerget Oche - KMS439 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS439;549;768;image/jpeg
KMS323;Q20392255;[[wikidata:Q577842]];Bearded Old Man;https://commons.wikimedia.org/wiki/Special:FilePath/Pieter Claesz Soutman - Bearded Old Man - KMS323 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS323;768;641;image/jpeg
KMSst58;Q20540756;[[wikidata:Q700279]];Franciscan Monk;https://commons.wikimedia.org/wiki/Special:FilePath/Johann Liss - Franciscan Monk - KMSst58 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst58;529;768;image/jpeg
KMS7062;Q20278513;[[wikidata:Q6501886]];Rolling Landscape;;https://collection.smk.dk/#/en/detail/KMS7062;;;
KMS6525;Q20275972;[[wikidata:Q28049823]];Composition;;https://collection.smk.dk/#/en/detail/KMS6525;;;
KMS7570;Q20267941;[[wikidata:Q3364695]];Untitled;;https://collection.smk.dk/#/en/detail/KMS7570;;;
KMS1836;Q20440392;[[wikidata:Q319854]];Kulturens herredømme;https://commons.wikimedia.org/wiki/Special:FilePath/Nicolai Abildgaard - Kulturens herredømme - KMS1836 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1836;768;760;image/jpeg
KMS1278;Q20278571;[[wikidata:Q363823]];Den hellige familie;https://commons.wikimedia.org/wiki/Special:FilePath/C.W. Eckersberg - Den hellige familie - KMS1278 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1278;768;510;image/jpeg
KMS6823;Q20355274;[[wikidata:Q2308298]];Picture Painted in 8 Blue Colours;;https://collection.smk.dk/#/en/detail/KMS6823;;;
KMS1352;Q20499957;[[wikidata:Q2086023]];Selvportræt;https://commons.wikimedia.org/wiki/Special:FilePath/Albert Küchler - Selvportræt - KMS1352 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1352;768;636;image/jpeg
KMS8439;Q20278335;[[wikidata:Q12335016]];Dorsoduro;;https://collection.smk.dk/#/en/detail/KMS8439;;;
KMS4304;Q20551722;[[wikidata:Q28049854]];Kongstrup Cliffs at Refsnæs;;https://collection.smk.dk/#/en/detail/KMS4304;;;
KMS3364;Q20491564;[[wikidata:Q323867]];En sal i Dogepaladset i Venedig;https://commons.wikimedia.org/wiki/Special:FilePath/Heinrich Hansen - En sal i Dogepaladset i Venedig - KMS3364 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3364;551;768;image/jpeg
DEP358;Q20536626;[[wikidata:Q924459]];En sal i Dogepaladset i Venedig;;https://collection.smk.dk/#/en/detail/DEP358;;;
KKSgb4208;Q107051304;[[wikidata:Q363823]];En sal i Dogepaladset i Venedig;https://commons.wikimedia.org/wiki/Special:FilePath/Christoffer Wilhelm Eckersberg - Linieskibet Dronning Maria på Stablen - KKSgb4208 -1824.png;https://collection.smk.dk/#/en/detail/DEP358;4316;5743;image/png
KMS772;Q20493586;[[wikidata:Q21457656]];Bagpipe Music and Singing. The Five Senses: The Sense of Hearing;https://commons.wikimedia.org/wiki/Special:FilePath/Anthonie Victoryns - Bagpipe Music and Singing. The Five Senses, The Sense of Hearing - KMS772 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS772;522;768;image/jpeg
KMSsp49;Q20355159;[[wikidata:Q503322]];The Virgin;https://commons.wikimedia.org/wiki/Special:FilePath/Carlo Dolci - The Virgin - KMSsp49 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp49;1500;1207;image/jpeg
KMS3433;Q20536670;[[wikidata:Q5350153]];Man and Woman;;https://collection.smk.dk/#/en/detail/KMS3433;;;
KMS308;Q20418374;[[wikidata:Q20879695]];Parti af Terkelskoven med kalkbrænderiet ved Farum;https://commons.wikimedia.org/wiki/Special:FilePath/Johan Stroe - Parti af Terkelskoven med kalkbrænderiet ved Farum - KMS308 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS308;551;768;image/jpeg
KMS503a;Q20355745;[[wikidata:Q821206]];The Ruins of Hasselberg Castle near Bolzano. Tyrol;https://commons.wikimedia.org/wiki/Special:FilePath/Hermann Carmiencke - The Ruins of Hasselberg Castle near Bolzano. Tyrol - KMS503a - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS503a;572;768;image/jpeg
DEP695;Q48448582;[[wikidata:Q2666703]];Farmyard at Åse in Telemarken, Norway;https://commons.wikimedia.org/wiki/Special:FilePath/Halfdan Egedius - Farmyard at Åse in Telemarken, Norway - DEP695 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/DEP695;2754;3543;image/jpeg
KMS7502;Q20483682;[[wikidata:Q21993951]];Studio Picture;;https://collection.smk.dk/#/en/detail/KMS7502;;;
KMS2044;Q20270639;[[wikidata:Q138156]];Udsigt mod Roskilde fra et husmandssted;https://commons.wikimedia.org/wiki/Special:FilePath/Jørgen Roed - Udsigt mod Roskilde fra et husmandssted - KMS2044 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS2044;872;1200;image/jpeg
KMS4283;Q20539305;[[wikidata:Q20861841]];A Landscape. The Island of Mors, jutland;https://commons.wikimedia.org/wiki/Special:FilePath/Fridolin Johansen - A Landscape. The Island of Mors, jutland - KMS4283 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS4283;788;1200;image/jpeg
KMS676;Q20425829;[[wikidata:Q28843005]];The Surroundings of Utrecht;;https://collection.smk.dk/#/en/detail/KMS676;;;
KMSsp141;Q20422182;[[wikidata:Q1361080]];Portrait of a Man with a Viola da Gamba;https://commons.wikimedia.org/wiki/Special:FilePath/Francesco Beccaruzzi - Portrait of a Man with a Viola da Gamba - KMSsp141 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp141;768;528;image/jpeg
KMS3637;Q20539670;[[wikidata:Q363823]];Landscape with Trees near Paris;https://commons.wikimedia.org/wiki/Special:FilePath/C.W. Eckersberg - Landscape with Trees near Paris - KMS3637 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3637;768;598;image/jpeg
KMS762;Q20440514;[[wikidata:Q539074]];A Kitchen Maid at Work;https://commons.wikimedia.org/wiki/Special:FilePath/Herman Saftleven - A Kitchen Maid at Work - KMS762 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS762;603;768;image/jpeg
KMS3442;Q20379715;[[wikidata:Q319854]];The Greek Poet Anacreon and Bathyll;https://commons.wikimedia.org/wiki/Special:FilePath/Nicolai Abildgaard - The Greek Poet Anacreon and Bathyll - KMS3442 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3442;5788;4560;image/jpeg
KMS8168;Q20379433;[[wikidata:Q1436161]];Untitled;;https://collection.smk.dk/#/en/detail/KMS8168;;;
KMSsp47;Q20477193;[[wikidata:Q1982670]];Woman Portrayed as the Goddess Diana;https://commons.wikimedia.org/wiki/Special:FilePath/Cesare Dandini - Woman Portrayed as the Goddess Diana - KMSsp47 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp47;556;471;image/jpeg
KMS4219;Q20267593;[[wikidata:Q5505025]];A Rye Field near Svanninge;;https://collection.smk.dk/#/en/detail/KMS4219;;;
KMS363;Q20441071;[[wikidata:Q2761358]];View of Frederiksværk from Tisvilde Wood, North Zealand;https://commons.wikimedia.org/wiki/Special:FilePath/P.C. Skovgaard - View of Frederiksværk from Tisvilde Wood, North Zealand - KMS363 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS363;2934;3943;image/jpeg
KMS4435;Q20355565;[[wikidata:Q4992705]];Bygevejr. Katterød Rev;;https://collection.smk.dk/#/en/detail/KMS4435;;;
KMS277;Q20354354;[[wikidata:Q4134632]];Hjorte i Dyrehaven, i baggrunden Eremitagen;https://commons.wikimedia.org/wiki/Special:FilePath/Christian David Gebauer - Hjorte i Dyrehaven, i baggrunden Eremitagen - KMS277 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS277;448;586;image/jpeg
KMS3368;Q20277234;[[wikidata:Q373753]];A Domestic Scene;https://commons.wikimedia.org/wiki/Special:FilePath/Lorenz Frølich - A Domestic Scene - KMS3368 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3368;768;619;image/jpeg
KMS4054;Q20468295;[[wikidata:Q7513293]];The Author Henrik Pontoppidan;;https://collection.smk.dk/#/en/detail/KMS4054;;;
KMSst9O;Q20268512;[[wikidata:Q20936215]];Christiana Charlotta Louisa, Princess of Brunswick and Lüneburg;;https://collection.smk.dk/#/en/detail/KMSst9O;;;
KMS418;Q20267845;[[wikidata:Q12343137]];Udsigt ved Tycho Brahes observatorium i Prag;https://commons.wikimedia.org/wiki/Special:FilePath/Thorald Læssøe - Udsigt ved Tycho Brahes observatorium i Prag - KMS418 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS418;565;768;image/jpeg
KMS6901;Q20539913;[[wikidata:Q1393242]];Park with Tall Trees;https://commons.wikimedia.org/wiki/Special:FilePath/Theodor Philipsen - Park with Tall Trees - KMS6901 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS6901;623;768;image/jpeg
KKSgb2948/67;Q28797868;[[wikidata:Q17123520]];Ficus carica;https://commons.wikimedia.org/wiki/Special:FilePath/Johannes Simon Holtzbecher - Ficus carica - Google Art Project.jpg;https://collection.smk.dk/#/en/detail/KMS6901;7625;5571;image/jpeg
KMS1280;Q20268532;[[wikidata:Q12315331]];Rubens' sønner;https://commons.wikimedia.org/wiki/Special:FilePath/Hans Hansen - Rubens' sønner - KMS1280 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1280;600;445;image/jpeg
KMS3173;Q20379522;[[wikidata:Q2361850]];Julie og ammen;https://commons.wikimedia.org/wiki/Special:FilePath/Kristian Zahrtmann - Julie og ammen - KMS3173 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3173;6098;5274;image/jpeg
KMS370;Q20392132;[[wikidata:Q581361]];The Roman Dwarf Francesco Ravai, called Bajocco;https://commons.wikimedia.org/wiki/Special:FilePath/Jens Juel - The Roman Dwarf Francesco Ravai, called Bajocco - KMS370 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS370;600;403;image/jpeg
KMS1863;Q20491502;[[wikidata:Q2627622]];Wooded Landscape with Bathing Nymps;https://commons.wikimedia.org/wiki/Special:FilePath/Alexander Keirincx - Wooded Landscape with Bathing Nymps - KMS1863 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1863;401;608;image/jpeg
KMS6633;Q20268868;[[wikidata:Q12315660]];Still Life with a Jar, Apples and Bottle;;https://collection.smk.dk/#/en/detail/KMS6633;;;
KMS1596;Q20496340;None;Kong Frederik IV som prins;;https://collection.smk.dk/#/en/detail/KMS1596;;;
KMSsp382;Q20355620;[[wikidata:Q979381]];The Adoration of the Magi;https://commons.wikimedia.org/wiki/Special:FilePath/Leonard Bramer - The Adoration of the Magi - KMSsp382 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp382;1219;1500;image/jpeg
KMS4868;Q20540352;[[wikidata:Q7513293]];Summer Day in Beira Alta, Portugal;;https://collection.smk.dk/#/en/detail/KMS4868;;;
KMS4360;Q20493135;[[wikidata:Q8513411]];A Travelling Circus in a Surburb;;https://collection.smk.dk/#/en/detail/KMS4360;;;
KMS7033;Q20440815;[[wikidata:Q373753]];White and Pink Clouds against a Pale Blue Sky;https://commons.wikimedia.org/wiki/Special:FilePath/Lorenz Frølich - White and Pink Clouds against a Pale Blue Sky - KMS7033 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS7033;479;768;image/jpeg
KMS313;Q20550293;[[wikidata:Q12305207]];Blomster i en vase omgivet af frugter;https://commons.wikimedia.org/wiki/Special:FilePath/Carl Christian Seydewitz - Blomster i en vase omgivet af frugter - KMS313 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS313;768;606;image/jpeg
KMS8698;Q20271707;[[wikidata:Q12327451]];Uden titel;;https://collection.smk.dk/#/en/detail/KMS8698;;;
DEP591;Q20470259;[[wikidata:Q154448]];Zilah II;;https://collection.smk.dk/#/en/detail/DEP591;;;
KMS7935;Q20355588;[[wikidata:Q392816]];Dans la peau;;https://collection.smk.dk/#/en/detail/KMS7935;;;
KMS7918;Q20537758;[[wikidata:Q392816]];Para-Mortum;;https://collection.smk.dk/#/en/detail/KMS7918;;;
KMS3812;Q20270914;[[wikidata:Q16000408]];Still Life;;https://collection.smk.dk/#/en/detail/KMS3812;;;
KMS753;Q20355433;[[wikidata:Q972293]];A Sower;https://commons.wikimedia.org/wiki/Special:FilePath/En sædemand.jpeg;https://collection.smk.dk/#/en/detail/KMS753;679;800;image/jpeg
KMS8194;Q20355686;[[wikidata:Q12325768]];Road through Landscape;;https://collection.smk.dk/#/en/detail/KMS8194;;;
KMS428;Q20440564;[[wikidata:Q12320495]];A Group of Tightrope Walkers just before a Performance;https://commons.wikimedia.org/wiki/Special:FilePath/Julius Friedlænder - A Group of Tightrope Walkers just before a Performance - KMS428 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS428;2806;3396;image/jpeg
KMShm14;Q20483879;[[wikidata:Q20502671]];Tenniskamp, en sommerdag, med tilskuere;;https://collection.smk.dk/#/en/detail/KMShm14;;;
KMS4308;Q20276023;[[wikidata:Q20744813]];Sitting Room with a Figure;;https://collection.smk.dk/#/en/detail/KMS4308;;;
KMS4434;Q20355036;[[wikidata:Q4992705]];Postvognen. Assens Landevej;;https://collection.smk.dk/#/en/detail/KMS4434;;;
KMSst433;Q20384813;[[wikidata:Q503322]];Christ Mocked;;https://collection.smk.dk/#/en/detail/KMSst433;;;
KMS401;Q20354396;[[wikidata:Q20861444]];Parti ved Esrom med udsigt mod Kattegat;https://commons.wikimedia.org/wiki/Special:FilePath/Henrich Christian From - Parti ved Esrom med udsigt mod Kattegat - KMS401 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS401;569;768;image/jpeg
KMS1201;Q20355012;None;Portrait of a Lady;https://commons.wikimedia.org/wiki/Special:FilePath/KMS 1201 Ubekendt - Portrait of a Lady - KMS1201 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1201;768;615;image/jpeg
KMS1783;Q20422167;[[wikidata:Q1380734]];Shower;;https://collection.smk.dk/#/en/detail/KMS1783;;;
KMSsp473;Q20354778;[[wikidata:Q17324975]];Half-Length Portrait of an Old Man;https://commons.wikimedia.org/wiki/Special:FilePath/Daniël de Koninck - Half-Length Portrait of an Old Man - KMSsp473 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp473;768;589;image/jpeg
KMSst23S;Q20354087;[[wikidata:Q14531223]];Augusta Dorothea, Princess of Brunswick and Lüneburg;;https://collection.smk.dk/#/en/detail/KMSst23S;;;
KMS7354;Q20355820;[[wikidata:Q18362130]];Two Houses under the Brow of a Hill;;https://collection.smk.dk/#/en/detail/KMS7354;;;
KMS3087a;Q20379400;None;Markskriger og rottefænger;https://commons.wikimedia.org/wiki/Special:FilePath/KMS 3087 a Ubekendt - Markskriger og rottefænger - KMS3087a - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3087a;768;595;image/jpeg
KMS3031;Q20410443;[[wikidata:Q20853510]];Architectural Fantasy;https://commons.wikimedia.org/wiki/Special:FilePath/Gabriel Engels - Architectural Fantasy - KMS3031 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3031;653;768;image/jpeg
KMS3246;Q20540957;[[wikidata:Q6160022]];The Painter Agnes Paulsen, the Artist's Sister;;https://collection.smk.dk/#/en/detail/KMS3246;;;
KMSr84;Q20354103;[[wikidata:Q5589]];Still Life with Nutcracker;;https://collection.smk.dk/#/en/detail/KMSr84;;;
KMSsp310;Q20537981;[[wikidata:Q3751077]];Arcadian Landscape;https://commons.wikimedia.org/wiki/Special:FilePath/Jean François I Millet - Arcadian Landscape - KMSsp310 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp310;650;768;image/jpeg
KMS6407;Q20267823;[[wikidata:Q21479997]];Flowering Cactus;;https://collection.smk.dk/#/en/detail/KMS6407;;;
KMS7928;Q20267538;[[wikidata:Q392816]];Portrait of Léon Degand;;https://collection.smk.dk/#/en/detail/KMS7928;;;
KMS4065;Q20355359;[[wikidata:Q20861103]];Daffodils in a Window;;https://collection.smk.dk/#/en/detail/KMS4065;;;
KMSsp572;Q20440691;[[wikidata:Q213612]];Oak Trees by a Pond;https://commons.wikimedia.org/wiki/Special:FilePath/Jacob van Ruisdael - Oak Trees by a Pond.jpg;https://collection.smk.dk/#/en/detail/KMSsp572;1112;1200;image/jpeg
